ID,FIRST_NAME,OTHER_NAMES,SECOND_NAME
216136,MARIO,[MARIO J GABELLI],GABELLI
1048574,FREDERICK,"[BILL  SCHOLZ, FREDERICK WILLIAM SCHOLZ]",SCHOLZ
2624326,MICHAEL,[],TORDONE
461119,JAMES,[JAMES GILLIS WEBSTER],WEBSTER
